Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-10-21,COOKIES/BARS,Totals,6,432,366,196,91,27,60
2015-10-22,BREAD,H,6,44,50,21,0,0,29
2015-10-22,BREAD,FR,31,38,69,31,30,0,8
2015-10-22,BREAD,GW,13,11,24,12,0,5,7
2015-10-22,BREAD,DK,23,0,23,16,0,0,7
2015-10-22,BREAD,H5,15,24,39,16,1,6,16
2015-10-22,BREAD,CSWRL,6,16,22,16,0,0,6
2015-10-22,BREAD,Pump Swrl,5,20,25,19,0,0,6
2015-10-22,BREAD,CnE,22,0,22,7,0,15,0
2015-10-22,BREAD,CnR,6,0,6,1,0,5,0
2015-10-22,BREAD,CnW,5,0,5,4,0,1,0
2015-10-22,BREAD,app swirl,0,16,16,8,0,0,8
2015-10-22,BREAD,CH,0,14,14,7,2,0,5
2015-10-22,BREAD,cg,4,0,4,4,0,0,0
2015-10-22,BREAD,JCG,3,0,3,2,0,1,0
2015-10-22,BREAD,VS,0,18,18,4,0,0,14
2015-10-22,BREAD,SOUR,0,0,0,0,0,0,0
2015-10-22,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-10-22,BREAD,AP SOUR,0,0,0,0,0,0,0
2015-10-22,BREAD,IHF,0,0,0,0,0,0,0
2015-10-22,BREAD,car,0,12,12,6,1,0,5
2015-10-22,BREAD,spiders,3,3,6,1,0,0,5
2015-10-22,BREAD,but-rls,0,3,3,0,0,0,3
2015-10-22,BREAD,H-RLS,7,0,7,2,0,5,0
2015-10-22,BREAD,FR-RLS,11,0,11,11,0,0,0
2015-10-22,BREAD,VS-RLS,0,0,0,-2,0,0,2
2015-10-22,BREAD,Blue Stru,2,9,11,1,1,0,9
2015-10-22,BREAD,Choc Car,0,0,0,0,0,0,0
2015-10-22,BREAD,Pump Choc,3,12,15,9,1,0,5
2015-10-22,ROLLS,Cinnamon,0,192,192,191,0,1,0
2015-10-22,ROLLS,Mini C-Roll,0,24,24,0,24,0,0
2015-10-22,SCONES,Cherry,0,0,0,0,0,0,0
2015-10-22,SCONES,Blueberry,0,51,51,48,0,3,0
2015-10-22,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-10-22,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-10-22,SCONES,Cin Chip,0,30,30,28,0,2,0
2015-10-22,SCONES,PUMPKIN,0,48,48,48,0,0,0
2015-10-22,FRUIT BARS,Blueberry,0,10,10,10,0,0,0
2015-10-22,FRUIT BARS,Cherry,0,10,10,10,0,0,0
2015-10-22,FRUIT BARS,Apple Cin,0,20,20,18,0,2,0
2015-10-22,MUFFINS,Blue Stru,0,18,18,18,0,0,0
2015-10-22,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2015-10-22,MUFFINS,Pump Choc,0,28,28,28,0,0,0
2015-10-22,COOKIES/BARS,Oatmeal CC,20,18,38,34,0,0,4
2015-10-22,COOKIES/BARS,Snicker,0,42,42,34,0,0,8
2015-10-22,COOKIES/BARS,Triple Choc,19,24,43,42,0,1,0
2015-10-22,COOKIES/BARS,Frosted,5,18,23,19,0,0,4
2015-10-22,COOKIES/BARS,Smores,10,0,10,9,0,1,0
2015-10-22,COOKIES/BARS,Pumpkin,6,20,26,26,0,0,0
2015-10-22,COOKIES/BARS,Cashew Crch,0,20,20,20,0,0,0
2015-10-22,COOKIES/BARS,Kahuna,0,20,20,14,0,0,6
2015-10-22,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-22,COOKIES/BARS,Totals,60,593,461,406,24,9,22
2015-10-23,BREAD,H,29,24,53,23,0,0,30
2015-10-23,BREAD,FR,8,61,69,21,45,0,3
2015-10-23,BREAD,GW,7,7,14,4,0,6,4
2015-10-23,BREAD,DK,7,29,36,14,3,0,19
2015-10-23,BREAD,H5,16,0,16,13,0,0,3
2015-10-23,BREAD,CSWRL,6,16,22,19,0,0,3
2015-10-23,BREAD,Pump Swrl,6,16,22,17,0,0,5
2015-10-23,BREAD,CnE,0,23,23,7,1,0,15
2015-10-23,BREAD,CnR,0,8,8,4,0,0,4
2015-10-23,BREAD,CnW,0,10,10,2,0,0,8
2015-10-23,BREAD,app swirl,8,0,8,8,0,0,0
2015-10-23,BREAD,CH,5,0,5,5,0,0,0
2015-10-23,BREAD,cg,0,25,25,9,0,0,16
2015-10-23,BREAD,JCG,0,9,9,4,0,0,5
2015-10-23,BREAD,VS,14,0,14,9,0,5,0
2015-10-23,BREAD,SOUR,0,8,8,1,0,0,7
2015-10-23,BREAD,A.SOUR,0,6,6,3,1,0,2
2015-10-23,BREAD,AP SOUR,0,7,7,1,0,0,6
2015-10-23,BREAD,IHF,0,0,0,0,0,0,0
2015-10-23,BREAD,car,5,0,5,0,0,5,0
2015-10-23,BREAD,spiders,5,6,11,3,0,0,8
2015-10-23,BREAD,but-rls,3,9,12,8,0,0,4
2015-10-23,BREAD,H-RLS,0,7,7,0,2,0,5
2015-10-23,BREAD,FR-RLS,0,5,5,-1,0,0,6
2015-10-23,BREAD,VS-RLS,2,0,2,2,0,0,0
2015-10-23,BREAD,Blue Stru,9,3,12,5,2,0,5
2015-10-23,BREAD,Choc Car,0,0,0,0,0,0,0
2015-10-23,BREAD,Pump Choc,5,11,16,13,2,0,1
