Date,Category,Product,START_OF_DAY_WHOLE,MADE_TODAY_WHOLE,AVAILABLE_TO_SELL_WHOLE,OUT_THE_DOOR_WHOLE,ORDERS_TODAY_WHOLE,REMOVED_AS_DAY_OLD_WHOLE,LEFT_WHOLE,START_OF_DAY_HALF,MADE_TODAY_HALF,AVAILABLE_TO_SELL_HALF,OUT_THE_DOOR_HALF,ORDERS_TODAY_HALF,REMOVED_AS_DAY_OLD_HALF,LEFT_HALF
2022-08-01,BREAD,H,0,29,29,20,1,0,8,0,0,0,0,0,0,0
2022-08-01,BREAD,FR,0,38,38,13,20,0,5,0,0,0,0,0,0,0
2022-08-01,BREAD,GW,0,7,7,2,0,0,5,0,0,0,0,0,0,0
2022-08-01,BREAD,DK,0,14,14,8,0,0,6,0,0,0,0,0,0,0
2022-08-01,BREAD,H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,Cran,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,CSWRL,0,12,12,4,0,0,8,0,4,4,1,0,0,3
2022-08-01,BREAD,Ap SwRL,0,8,8,7,0,0,1,0,3,3,0,0,0,3
2022-08-01,BREAD,CnE,0,6,6,5,0,0,1,0,2,2,0,0,0,2
2022-08-01,BREAD,CnR,0,4,4,1,0,0,3,0,0,0,0,0,0,0
2022-08-01,BREAD,RW,0,3,3,0,0,0,3,0,0,0,0,0,0,0
2022-08-01,BREAD,Monkey,0,8,8,2,0,0,6,0,0,0,0,0,0,0
2022-08-01,BREAD,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,CG,0,3,3,1,0,0,2,0,3,3,0,0,0,3
2022-08-01,BREAD,Pest,0,3,3,1,0,0,2,0,0,0,0,0,0,0
2022-08-01,BREAD,Jal,0,3,3,1,0,0,2,0,0,0,0,0,0,0
2022-08-01,BREAD,Cheetah,0,8,8,7,0,0,1,0,0,0,0,0,0,0
2022-08-01,BREAD,VS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,sour-TL,0,24,24,8,12,0,4,0,0,0,0,0,0,0
2022-08-01,BREAD,OB,0,7,7,1,0,0,6,0,0,0,0,0,0,0
2022-08-01,BREAD,CAR,14,0,14,4,0,0,10,0,0,0,0,0,0,0
2022-08-01,BREAD,IHF,7,0,7,4,0,0,3,0,0,0,0,0,0,0
2022-08-01,BREAD,H-RLS,0,4,4,2,0,0,2,0,0,0,0,0,0,0
2022-08-01,BREAD,FR-RLS,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,VS-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,Blue Stru,0,5,5,2,1,0,2,0,0,0,0,0,0,0
2022-08-01,BREAD,Ap Crnch,0,4,4,4,0,0,0,0,0,0,0,0,0,0
2022-08-01,BREAD,Choc Carm,0,4,4,1,0,0,3,0,0,0,0,0,0,0
2022-08-01,ROLLS,C-Rolls,0,24,24,11,0,13,0,0,0,0,0,0,0,0
2022-08-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Blueberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Str Rhub,0,11,11,5,0,6,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Butt Almond,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Turtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Cin Chip,0,11,11,6,0,5,0,0,0,0,0,0,0,0
2022-08-01,SCONES,FRUIT BAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,mixed berry,0,5,5,3,2,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,cherry,0,5,5,3,2,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,apple cin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,SCONES,Str Rhu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,MUFFINS,Blue Stru,0,4,4,4,0,0,0,0,0,0,0,0,0,0
2022-08-01,MUFFINS,Ap Crunch,0,4,4,4,0,0,0,0,0,0,0,0,0,0
2022-08-01,MUFFINS,Choc Carm,0,4,4,2,0,2,0,0,0,0,0,0,0,0
2022-08-01,COOKIES/BARS,oat cc,0,42,42,19,10,0,13,0,4,4,0,0,0,0
2022-08-01,COOKIES/BARS,triple cc,0,42,42,16,10,0,16,0,4,4,0,0,0,0
2022-08-01,COOKIES/BARS,snicker,0,42,42,10,10,0,22,0,4,4,0,0,0,0
2022-08-01,COOKIES/BARS,Peanut But,0,18,18,5,0,0,13,0,4,4,0,0,0,0
2022-08-01,COOKIES/BARS,frosted,5,12,17,2,0,4,11,0,0,0,0,0,0,0
2022-08-01,COOKIES/BARS,Brownie,6,20,26,-1,3,0,24,0,0,0,0,0,0,0
2022-08-01,COOKIES/BARS,Kahuna,4,20,24,0,2,0,22,0,0,0,0,0,0,0
2022-08-01,COOKIES/BARS,Bread Pudding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,COOKIES/BARS,Totals,15,264,279,89,39,30,121,0,16,16,0,0,0,0
2022-08-02,BREAD,H,8,25,33,7,0,0,26,0,0,0,0,0,0,0
2022-08-02,BREAD,FR,5,21,26,11,0,0,15,0,0,0,0,0,0,0
