Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2016-01-01,BREAD,H,0,0,0,0,0,0,0
2016-01-01,BREAD,FR,0,0,0,0,0,0,0
2016-01-01,BREAD,GW,0,0,0,0,0,0,0
2016-01-01,BREAD,DK,0,0,0,0,0,0,0
2016-01-01,BREAD,H5,0,0,0,0,0,0,0
2016-01-01,BREAD,CSWRL,0,0,0,0,0,0,0
2016-01-01,BREAD,Gift Swirl,0,0,0,0,0,0,0
2016-01-01,BREAD,MP Swirl,0,0,0,0,0,0,0
2016-01-01,BREAD,Cne,0,0,0,0,0,0,0
2016-01-01,BREAD,CnR,0,0,0,0,0,0,0
2016-01-01,BREAD,CnW,0,0,0,0,0,0,0
2016-01-01,BREAD,CB,0,0,0,0,0,0,0
2016-01-01,BREAD,CB-Gift,0,0,0,0,0,0,0
2016-01-01,BREAD,cg,0,0,0,0,0,0,0
2016-01-01,BREAD,VS,0,0,0,0,0,0,0
2016-01-01,BREAD,CrO,0,0,0,0,0,0,0
2016-01-01,BREAD,TS,0,0,0,0,0,0,0
2016-01-01,BREAD,AA,0,0,0,0,0,0,0
2016-01-01,BREAD,IHF,0,0,0,0,0,0,0
2016-01-01,BREAD,car,0,0,0,0,0,0,0
2016-01-01,BREAD,bear,0,0,0,0,0,0,0
2016-01-01,BREAD,cRo-Rls,0,0,0,0,0,0,0
2016-01-01,BREAD,but-rls,0,0,0,0,0,0,0
2016-01-01,BREAD,H-RLS,0,0,0,0,0,0,0
2016-01-01,BREAD,FR-RLS,0,0,0,0,0,0,0
2016-01-01,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-01-01,BREAD,eggnog,0,0,0,0,0,0,0
2016-01-01,BREAD,Mex Choc,0,0,0,0,0,0,0
2016-01-01,BREAD,Pump Choc,0,0,0,0,0,0,0
2016-01-01,ROLLS,Cinnamon,0,0,0,0,0,0,0
2016-01-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-01-01,SCONES,Cherry,0,0,0,0,0,0,0
2016-01-01,SCONES,Blueberry,0,0,0,0,0,0,0
2016-01-01,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-01-01,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-01-01,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-01-01,SCONES,cran orange,0,0,0,0,0,0,0
2016-01-01,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-01-01,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2016-01-01,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-01-01,FRUIT BARS,cran apple,0,0,0,0,0,0,0
2016-01-01,MUFFINS,eggnog,0,0,0,0,0,0,0
2016-01-01,MUFFINS,Mex Choc,0,0,0,0,0,0,0
2016-01-01,MUFFINS,Pump Choc,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,candy crunch,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,St nicker,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,very merry,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Frosted,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,pep brown,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Pumpkin,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,PumP Pie,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Pecan Pie,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,App Pie,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Cr App Pie,0,0,0,0,0,0,0
2016-01-01,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2016-01-02,BREAD,H,0,0,0,0,0,0,0
2016-01-02,BREAD,FR,0,0,0,0,0,0,0
2016-01-02,BREAD,GW,0,0,0,0,0,0,0
2016-01-02,BREAD,DK,0,0,0,0,0,0,0
2016-01-02,BREAD,H5,0,0,0,0,0,0,0
2016-01-02,BREAD,CSWRL,0,0,0,0,0,0,0
2016-01-02,BREAD,Gift Swirl,0,0,0,0,0,0,0
2016-01-02,BREAD,MP Swirl,0,0,0,0,0,0,0
2016-01-02,BREAD,Cne,0,0,0,0,0,0,0
2016-01-02,BREAD,CnR,0,0,0,0,0,0,0
2016-01-02,BREAD,CnW,0,0,0,0,0,0,0
2016-01-02,BREAD,CB,0,0,0,0,0,0,0
2016-01-02,BREAD,CB-Gift,0,0,0,0,0,0,0
2016-01-02,BREAD,cg,0,0,0,0,0,0,0
2016-01-02,BREAD,VS,0,0,0,0,0,0,0
2016-01-02,BREAD,CrO,0,0,0,0,0,0,0
2016-01-02,BREAD,TS,0,0,0,0,0,0,0
2016-01-02,BREAD,AA,0,0,0,0,0,0,0
2016-01-02,BREAD,IHF,0,0,0,0,0,0,0
2016-01-02,BREAD,car,0,0,0,0,0,0,0
2016-01-02,BREAD,bear,0,0,0,0,0,0,0
2016-01-02,BREAD,cRo-Rls,0,0,0,0,0,0,0
2016-01-02,BREAD,but-rls,0,0,0,0,0,0,0
2016-01-02,BREAD,H-RLS,0,0,0,0,0,0,0
2016-01-02,BREAD,FR-RLS,0,0,0,0,0,0,0
2016-01-02,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-01-02,BREAD,eggnog,0,0,0,0,0,0,0
2016-01-02,BREAD,Choc Car,0,0,0,0,0,0,0
2016-01-02,BREAD,Pump Choc,0,0,0,0,0,0,0
2016-01-02,ROLLS,Cinnamon,0,0,0,0,0,0,0
2016-01-02,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-01-02,SCONES,Cherry,0,0,0,0,0,0,0
2016-01-02,SCONES,Blueberry,0,0,0,0,0,0,0
2016-01-02,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-01-02,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-01-02,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-01-02,SCONES,cran orange,0,0,0,0,0,0,0
2016-01-02,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-01-02,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2016-01-02,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-01-02,FRUIT BARS,cran apple,0,0,0,0,0,0,0
2016-01-02,MUFFINS,eggnog,0,0,0,0,0,0,0
2016-01-02,MUFFINS,Mex Choc,0,0,0,0,0,0,0
2016-01-02,MUFFINS,Pump Choc,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,candy crunch,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,St nicker,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,very merry,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Frosted,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,pep brown,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Pumpkin,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,PumP Pie,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Pecan Pie,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,App Pie,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Cr App Pie,0,0,0,0,0,0,0
2016-01-02,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2016-01-03,BREAD,H,0,0,0,0,0,0,0
2016-01-03,BREAD,FR,0,0,0,0,0,0,0
2016-01-03,BREAD,GW,0,0,0,0,0,0,0
2016-01-03,BREAD,DK,0,0,0,0,0,0,0
2016-01-03,BREAD,H5,0,0,0,0,0,0,0
2016-01-03,BREAD,CSWRL,0,0,0,0,0,0,0
2016-01-03,BREAD,Gift Swirl,0,0,0,0,0,0,0
2016-01-03,BREAD,MP Swirl,0,0,0,0,0,0,0
2016-01-03,BREAD,Cne,0,0,0,0,0,0,0
2016-01-03,BREAD,CnR,0,0,0,0,0,0,0
2016-01-03,BREAD,CnW,0,0,0,0,0,0,0
2016-01-03,BREAD,CB,0,0,0,0,0,0,0
2016-01-03,BREAD,CB-Gift,0,0,0,0,0,0,0
2016-01-03,BREAD,cg,0,0,0,0,0,0,0
2016-01-03,BREAD,VS,0,0,0,0,0,0,0
2016-01-03,BREAD,CrO,0,0,0,0,0,0,0
2016-01-03,BREAD,TS,0,0,0,0,0,0,0
2016-01-03,BREAD,AA,0,0,0,0,0,0,0
2016-01-03,BREAD,IHF,0,0,0,0,0,0,0
2016-01-03,BREAD,car,0,0,0,0,0,0,0
2016-01-03,BREAD,bear,0,0,0,0,0,0,0
2016-01-03,BREAD,cRo-Rls,0,0,0,0,0,0,0
2016-01-03,BREAD,but-rls,0,0,0,0,0,0,0
2016-01-03,BREAD,H-RLS,0,0,0,0,0,0,0
2016-01-03,BREAD,FR-RLS,0,0,0,0,0,0,0
2016-01-03,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-01-03,BREAD,eggnog,0,0,0,0,0,0,0
2016-01-03,BREAD,Choc Car,0,0,0,0,0,0,0
2016-01-03,BREAD,Pump Choc,0,0,0,0,0,0,0
2016-01-03,ROLLS,Cinnamon,0,0,0,0,0,0,0
2016-01-03,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-01-03,SCONES,Cherry,0,0,0,0,0,0,0
2016-01-03,SCONES,Blueberry,0,0,0,0,0,0,0
2016-01-03,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-01-03,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-01-03,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-01-03,SCONES,cran orange,0,0,0,0,0,0,0
2016-01-03,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-01-03,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2016-01-03,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-01-03,FRUIT BARS,cran apple,0,0,0,0,0,0,0
2016-01-03,MUFFINS,eggnog,0,0,0,0,0,0,0
2016-01-03,MUFFINS,Mex Choc,0,0,0,0,0,0,0
2016-01-03,MUFFINS,Pump Choc,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,candy crunch,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,St nicker,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,very merry,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Frosted,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,pep brown,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Pumpkin,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,PumP Pie,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Pecan Pie,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,App Pie,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Cr App Pie,0,0,0,0,0,0,0
2016-01-03,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2016-01-04,BREAD,H,0,37,37,30,2,0,5
2016-01-04,BREAD,FR,0,31,31,11,6,0,14
2016-01-04,BREAD,GW,0,0,0,0,0,0,0
2016-01-04,BREAD,DK,0,30,30,16,2,0,12
2016-01-04,BREAD,H5,0,0,0,0,0,0,0
2016-01-04,BREAD,CSWRL,0,20,20,18,0,0,2
2016-01-04,BREAD,BFB,0,0,0,0,0,0,0
2016-01-04,BREAD,CnE,0,9,9,8,0,0,1
2016-01-04,BREAD,CnR,0,10,10,7,0,0,3
2016-01-04,BREAD,CnW,0,6,6,6,0,0,0
2016-01-04,BREAD,cg,0,16,16,9,0,0,7
2016-01-04,BREAD,cg-Jal,0,5,5,5,0,0,0
2016-01-04,BREAD,ihf,0,0,0,0,0,0,0
2016-01-04,BREAD,Car,0,0,0,0,0,0,0
2016-01-04,BREAD,Gluten-X,0,0,0,0,0,0,0
2016-01-04,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-01-04,BREAD,but-rls,0,0,0,0,0,0,0
2016-01-04,BREAD,H-RLS,0,4,4,3,0,0,1
2016-01-04,BREAD,FR-RLS,0,4,4,1,0,0,3
2016-01-04,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-01-04,BREAD,Pump Choc,0,4,4,2,0,0,2
2016-01-04,BREAD,blue stru,0,4,4,3,0,0,1
2016-01-04,BREAD,M.Glory,0,2,2,2,0,0,0
2016-01-04,ROLLS,Cinnamon,0,12,12,12,0,0,0
2016-01-04,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-01-04,SCONES,Cherry,0,7,7,6,0,1,0
2016-01-04,SCONES,Blueberry,0,0,0,0,0,0,0
2016-01-04,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-01-04,SCONES,Choc Chip,0,7,7,7,0,0,0
2016-01-04,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-01-04,FRUIT BARS,Blueberry,0,10,10,7,0,3,0
2016-01-04,FRUIT BARS,Cherry,0,10,10,10,0,0,0
2016-01-04,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-01-04,FRUIT BARS,cran apple,0,0,0,0,0,0,0
2016-01-04,MUFFINS,Pump Choc,0,4,4,0,0,4,0
2016-01-04,MUFFINS,blue stru,0,4,4,2,0,2,0
2016-01-04,MUFFINS,M.Glory,0,4,4,4,0,0,0
2016-01-04,MUFFINS,1/2 PCC,0,7,7,6,0,1,0
2016-01-04,MUFFINS,1/2 Blue St,0,7,7,7,0,0,0
2016-01-04,MUFFINS,1/2 M.glory,0,7,7,7,0,0,0
2016-01-04,COOKIES/BARS,Oatmeal CC,0,24,24,5,10,0,9
2016-01-04,COOKIES/BARS,Oat Raisin,0,18,18,14,4,0,0
2016-01-04,COOKIES/BARS,Snickerdoodle,0,24,24,14,10,0,0
2016-01-04,COOKIES/BARS,Triple Choc,0,24,24,7,10,0,7
2016-01-04,COOKIES/BARS,Candy Cane,0,0,0,-14,0,0,14
2016-01-04,COOKIES/BARS,Totals,0,169,157,82,34,11,30
2016-01-05,BREAD,H,5,38,43,7,0,0,36
2016-01-05,BREAD,FR,14,50,64,12,40,0,12
2016-01-05,BREAD,GW,0,9,9,6,0,0,3
2016-01-05,BREAD,DK,12,0,12,9,0,0,3
2016-01-05,BREAD,H5,0,19,19,11,1,0,7
2016-01-05,BREAD,CSWRL,2,20,22,18,0,0,4
2016-01-05,BREAD,BFB,0,18,18,12,0,0,6
2016-01-05,BREAD,CnE,1,0,1,1,0,0,0
2016-01-05,BREAD,CnR,3,0,3,3,0,0,0
2016-01-05,BREAD,CnW,0,0,0,0,0,0,0
2016-01-05,BREAD,cg,7,0,7,7,0,0,0
2016-01-05,BREAD,cg-Jal,0,0,0,0,0,0,0
2016-01-05,BREAD,ihf,0,0,0,0,0,0,0
2016-01-05,BREAD,Car,0,0,0,0,0,0,0
2016-01-05,BREAD,Gluten-X,0,0,0,0,0,0,0
2016-01-05,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-01-05,BREAD,vs,0,11,11,6,0,0,5
2016-01-05,BREAD,but-rls,0,0,0,0,0,0,0
2016-01-05,BREAD,H-RLS,1,4,5,3,0,0,2
2016-01-05,BREAD,FR-RLS,3,4,7,2,0,1,4
2016-01-05,BREAD,VS-RLS,0,4,4,3,0,0,1
2016-01-05,BREAD,Pump Choc,2,2,4,2,0,0,2
2016-01-05,BREAD,blue stru,1,4,5,1,1,0,3
2016-01-05,BREAD,M.Glory,0,3,3,1,0,0,2
2016-01-05,ROLLS,Cinnamon,0,12,12,12,0,0,0
2016-01-05,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-01-05,SCONES,Cherry,0,0,0,0,0,0,0
2016-01-05,SCONES,Blueberry,0,21,21,18,3,0,0
2016-01-05,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-01-05,SCONES,Choc Chip,0,0,0,-3,3,0,0
2016-01-05,SCONES,Cin Chip,0,0,0,0,0,0,0
