Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2014-09-01,BREAD,H,0,0,0,0,0,0,0
2014-09-01,BREAD,FR,0,0,0,0,0,0,0
2014-09-01,BREAD,GW,0,0,0,0,0,0,0
2014-09-01,BREAD,DK,0,0,0,0,0,0,0
2014-09-01,BREAD,H5,0,0,0,0,0,0,0
2014-09-01,BREAD,CSWRL,0,0,0,0,0,0,0
2014-09-01,BREAD,VASWRL,0,0,0,0,0,0,0
2014-09-01,BREAD,ApSWRL,0,0,0,0,0,0,0
2014-09-01,BREAD,VS,0,0,0,0,0,0,0
2014-09-01,BREAD,CG,0,0,0,0,0,0,0
2014-09-01,BREAD,AP,0,0,0,0,0,0,0
2014-09-01,BREAD,CnE,0,0,0,0,0,0,0
2014-09-01,BREAD,CnR,0,0,0,0,0,0,0
2014-09-01,BREAD,CnW,0,0,0,0,0,0,0
2014-09-01,BREAD,SOUR,0,0,0,0,0,0,0
2014-09-01,BREAD,A.Sour,0,0,0,0,0,0,0
2014-09-01,BREAD,ApC,0,0,0,0,0,0,0
2014-09-01,BREAD,CH,0,0,0,0,0,0,0
2014-09-01,BREAD,IHF,0,0,0,0,0,0,0
2014-09-01,BREAD,Cin Stix,0,0,0,0,0,0,0
2014-09-01,BREAD,CAR,0,0,0,0,0,0,0
2014-09-01,BREAD,H-RLS,0,0,0,0,0,0,0
2014-09-01,BREAD,FR-RLS,0,0,0,0,0,0,0
2014-09-01,BREAD,VS-RLS,0,0,0,0,0,0,0
2014-09-01,BREAD,APPLE,0,0,0,0,0,0,0
2014-09-01,BREAD,Choc,0,0,0,0,0,0,0
2014-09-01,BREAD,Blue,0,0,0,0,0,0,0
2014-09-01,ROLLS,Cinnamon,0,0,0,0,0,0,0
2014-09-01,SCONES,Cherry,0,0,0,0,0,0,0
2014-09-01,SCONES,Choc Chip,0,0,0,0,0,0,0
2014-09-01,SCONES,Blueberry,0,0,0,0,0,0,0
2014-09-01,SCONES,Butt Almd,0,0,0,0,0,0,0
2014-09-01,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2014-09-01,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2014-09-01,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2014-09-01,MUFFINS,Apple,0,0,0,0,0,0,0
2014-09-01,MUFFINS,Blue Streu,0,0,0,0,0,0,0
2014-09-01,MUFFINS,Choc Carml,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,SNICKER,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Salt Caramel,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Triple Choc,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Harvest Rais,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Brownie,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Lemon,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Big Kahuna,0,0,0,0,0,0,0
2014-09-01,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2014-09-02,BREAD,H,0,33,33,30,0,0,3
