Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-11-01,BREAD,H,0,0,0,0,0,0,0
2015-11-01,BREAD,FR,0,0,0,0,0,0,0
2015-11-01,BREAD,GW,0,0,0,0,0,0,0
2015-11-01,BREAD,DK,0,0,0,0,0,0,0
2015-11-01,BREAD,H5,0,0,0,0,0,0,0
2015-11-01,BREAD,CSWRL,0,0,0,0,0,0,0
2015-11-01,BREAD,Pump Swrl,0,0,0,0,0,0,0
2015-11-01,BREAD,CnE,0,0,0,0,0,0,0
2015-11-01,BREAD,CnR,0,0,0,0,0,0,0
2015-11-01,BREAD,CnW,0,0,0,0,0,0,0
2015-11-01,BREAD,CB,0,0,0,0,0,0,0
2015-11-01,BREAD,CH,0,0,0,0,0,0,0
2015-11-01,BREAD,cg,0,0,0,0,0,0,0
2015-11-01,BREAD,JCG,0,0,0,0,0,0,0
2015-11-01,BREAD,VS,0,0,0,0,0,0,0
2015-11-01,BREAD,SOUR,0,0,0,0,0,0,0
2015-11-01,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-11-01,BREAD,CrO,0,0,0,0,0,0,0
2015-11-01,BREAD,IHF,0,0,0,0,0,0,0
2015-11-01,BREAD,car,0,0,0,0,0,0,0
2015-11-01,BREAD,Stuf,0,0,0,0,0,0,0
2015-11-01,BREAD,tURKEY,0,0,0,0,0,0,0
2015-11-01,BREAD,cRo-Rls,0,0,0,0,0,0,0
2015-11-01,BREAD,but-rls,0,0,0,0,0,0,0
2015-11-01,BREAD,H-RLS,0,0,0,0,0,0,0
2015-11-01,BREAD,FR-RLS,0,0,0,0,0,0,0
2015-11-01,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-11-01,BREAD,Blue Stru,0,0,0,0,0,0,0
2015-11-01,BREAD,Mex Choc,0,0,0,0,0,0,0
2015-11-01,BREAD,Pump Choc,0,0,0,0,0,0,0
2015-11-01,ROLLS,Cinnamon,0,0,0,0,0,0,0
2015-11-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-11-01,SCONES,Cherry,0,0,0,0,0,0,0
2015-11-01,SCONES,Blueberry,0,0,0,0,0,0,0
2015-11-01,SCONES,Butt Almd,0,0,0,0,0,0,0
