Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-05-12,BREAD,SpF,0,23,23,8,0,0,15
2015-05-12,BREAD,CG,9,0,9,6,0,3,0
2015-05-12,BREAD,JCG,3,0,3,3,0,0,0
2015-05-12,BREAD,VS,0,0,0,0,0,0,0
2015-05-12,BREAD,SOUR,0,13,13,3,0,0,10
2015-05-12,BREAD,A.SOUR,0,8,8,3,0,0,5
2015-05-12,BREAD,IHF,0,0,0,0,0,0,0
2015-05-12,BREAD,CAR,20,0,20,20,0,0,0
2015-05-12,BREAD,GW-BUNS,0,0,0,0,0,0,0
2015-05-12,BREAD,CG-BUNS,0,0,0,0,0,0,0
2015-05-12,BREAD,SPF-Buns,0,4,4,0,0,0,4
2015-05-12,BREAD,VS-Buns,0,0,0,0,0,0,0
2015-05-12,BREAD,H-RLS,3,0,3,2,0,1,0
2015-05-12,BREAD,FR-RLS,2,3,5,5,0,0,0
2015-05-12,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-05-12,BREAD,Butt Cof,3,0,3,2,0,1,0
2015-05-12,BREAD,Lemon BP,6,4,10,7,1,0,2
2015-05-12,BREAD,Choc Car,2,4,6,4,2,0,0
2015-05-12,ROLLS,Cinnamon,0,12,12,12,0,0,0
2015-05-12,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-05-12,SCONES,Cherry,0,0,0,0,0,0,0
2015-05-12,SCONES,Str Rhubarb,0,0,0,0,0,0,0
2015-05-12,SCONES,Blueberry,0,21,21,19,2,0,0
2015-05-12,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-05-12,SCONES,Choc Chip,0,12,12,12,0,0,0
2015-05-12,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-05-12,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2015-05-12,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2015-05-12,FRUIT BARS,Apple Cin,0,20,20,9,10,1,0
2015-05-12,FRUIT BARS,Str Rhubarb,0,20,20,16,4,0,0
2015-05-12,MUFFINS,Butt Cof Ck,0,8,8,6,2,0,0
2015-05-12,MUFFINS,Lemon BP,0,10,10,8,2,0,0
2015-05-12,MUFFINS,Choc Carm,0,8,8,7,1,0,0
2015-05-12,COOKIES/BARS,Oatmeal CC,0,24,24,24,0,0,0
2015-05-12,COOKIES/BARS,Salted Car,0,18,18,16,0,2,0
2015-05-12,COOKIES/BARS,Snicker,1,24,25,11,0,0,14
2015-05-12,COOKIES/BARS,Triple Choc,1,24,25,12,0,0,13
2015-05-12,COOKIES/BARS,Frosted,9,0,9,3,0,6,0
2015-05-12,COOKIES/BARS,Lemon,12,0,12,6,6,0,0
2015-05-12,COOKIES/BARS,Brownies,0,20,20,7,6,0,7
2015-05-12,COOKIES/BARS,Kahuna,0,0,0,0,0,0,0
2015-05-12,COOKIES/BARS,Cin Stix,0,0,0,0,0,0,0
2015-05-12,COOKIES/BARS,Totals,23,0,232,156,0,9,0
