Date,Category,Product,START_OF_DAY_WHOLE,MADE_TODAY_WHOLE,AVAILABLE_TO_SELL_WHOLE,OUT_THE_DOOR_WHOLE,ORDERS_TODAY_WHOLE,REMOVED_AS_DAY_OLD_WHOLE,LEFT_WHOLE,START_OF_DAY_HALF,MADE_TODAY_HALF,AVAILABLE_TO_SELL_HALF,OUT_THE_DOOR_HALF,ORDERS_TODAY_HALF,REMOVED_AS_DAY_OLD_HALF,LEFT_HALF
2024-07-01,BREAD,H,0,32,32,17,1,0,14,0,0,0,0,0,0,0
2024-07-01,BREAD,FR,0,47,47,7,27,0,13,0,0,0,0,0,0,0
2024-07-01,BREAD,GW,0,8,8,3,0,0,5,0,0,0,0,0,0,0
2024-07-01,BREAD,DK,0,21,21,9,0,0,12,0,0,0,0,0,0,0
2024-07-01,BREAD,H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,CSWRL,0,21,21,19,0,0,2,0,6,6,2,0,0,4
2024-07-01,BREAD,CnE,0,9,9,6,0,0,3,0,2,2,2,0,0,0
2024-07-01,BREAD,CnR,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,RW,0,3,3,0,0,0,3,0,0,0,0,0,0,0
2024-07-01,BREAD,Monkey,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,RWB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,CG,0,6,6,3,0,0,3,0,3,3,0,0,0,3
2024-07-01,BREAD,Pest,0,3,3,2,0,0,1,0,0,0,0,0,0,0
2024-07-01,BREAD,jal,0,3,3,1,0,0,2,0,0,0,0,0,0,0
2024-07-01,BREAD,Cheetah,0,3,3,1,0,0,2,0,0,0,0,0,0,0
2024-07-01,BREAD,VS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,sour-TL,0,25,25,9,7,0,9,0,0,0,0,0,0,0
2024-07-01,BREAD,OB,0,3,3,1,0,0,2,0,0,0,0,0,0,0
2024-07-01,BREAD,Pepp Roll,0,4,4,4,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,VS Pep Rl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,CAR,7,0,7,0,0,0,7,0,0,0,0,0,0,0
2024-07-01,BREAD,IHF,6,22,28,5,0,0,23,0,0,0,0,0,0,0
2024-07-01,BREAD,H-RLS,0,3,3,0,0,0,3,0,0,0,0,0,0,0
2024-07-01,BREAD,FR-RLS,0,2,2,1,0,0,1,0,0,0,0,0,0,0
2024-07-01,BREAD,VS-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,TEA CAKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,Blue Stru,0,5,5,4,1,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,Choc Carm,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2024-07-01,BREAD,Lemon Popp,0,4,4,2,0,0,2,0,0,0,0,0,0,0
2024-07-01,ROLLS,C-Rolls,0,24,24,24,0,0,0,0,0,0,0,0,0,0
2024-07-01,ROLLS,12 mini C-R,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,ROLLS,24 mini C-R,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Blueberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,RWB,0,11,11,11,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Butt Almond,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Turtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Cin Chip,0,10,10,7,0,3,0,0,0,0,0,0,0,0
2024-07-01,SCONES,FRUIT BAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Triple berry,0,5,5,5,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,cherry,0,5,5,5,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,apple cin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,SCONES,Straw Rhub,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,MUFFINS,Blue Stru,0,4,4,4,0,0,0,0,0,0,0,0,0,0
2024-07-01,MUFFINS,Choc Carm,0,2,2,2,0,0,0,0,0,0,0,0,0,0
2024-07-01,MUFFINS,Lemon Popp,0,3,3,3,0,0,0,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,oat cc,0,36,36,9,3,0,24,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,triple cc,0,36,36,15,3,0,18,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,Snicker,0,36,36,13,3,0,20,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,RWB,0,18,18,5,0,0,13,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,Frosted,6,6,12,2,0,4,6,0,0,0,0,0,0,0
2024-07-01,COOKIES/BARS,Brownie,14,0,14,3,0,0,11,0,0,0,0,0,0,0
