Date,Category,Product,START_OF_DAY_WHOLE,MADE_TODAY_WHOLE,AVAILABLE_TO_SELL_WHOLE,OUT_THE_DOOR_WHOLE,ORDERS_TODAY_WHOLE,REMOVED_AS_DAY_OLD_WHOLE,LEFT_WHOLE,START_OF_DAY_HALF,MADE_TODAY_HALF,AVAILABLE_TO_SELL_HALF,OUT_THE_DOOR_HALF,ORDERS_TODAY_HALF,REMOVED_AS_DAY_OLD_HALF,LEFT_HALF
2021-07-01,BREAD,H,29,21,50,27,0,4,19,0,0,0,0,0,0,0
2021-07-01,BREAD,FR,14,72,86,13,45,0,28,0,0,0,0,0,0,0
2021-07-01,BREAD,GW,7,10,17,6,2,1,8,0,0,0,0,0,0,0
2021-07-01,BREAD,DK,21,0,21,18,0,0,3,0,0,0,0,0,0,0
2021-07-01,BREAD,H5|Cran,8,20,28,7,0,0,21,4,8,12,10,0,0,2
2021-07-01,BREAD,CSWRL,1,16,17,10,1,0,6,2,3,5,2,0,0,3
2021-07-01,BREAD,CnE,0,22,22,12,9,0,1,0,4,4,2,0,0,2
2021-07-01,BREAD,CnR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,BREAD,CnW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,BREAD,RWB,1,19,20,8,0,0,12,1,7,8,3,0,0,5
2021-07-01,BREAD,CG,2,0,2,0,0,2,0,1,0,1,1,0,0,0
2021-07-01,BREAD,Pest,8,0,8,1,0,7,0,0,0,0,0,0,0,0
2021-07-01,BREAD,Jal,2,0,2,1,0,1,0,0,0,0,0,0,0,0
2021-07-01,BREAD,VS,2,15,17,4,0,0,13,0,5,5,3,0,0,2
2021-07-01,BREAD,SOUR,8,0,8,6,0,2,0,0,0,0,0,0,0,0
2021-07-01,BREAD,BORG SOUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,BREAD,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,BREAD,IHF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,BREAD,VS Buns,0,0,0,-5,0,0,5,0,0,0,0,0,0,0
2021-07-01,BREAD,GW Buns,0,0,0,-1,0,0,1,0,0,0,0,0,0,0
2021-07-01,BREAD,H-RLS,3,0,3,1,0,2,0,0,0,0,0,0,0,0
2021-07-01,BREAD,FR-RLS,4,0,4,1,0,3,0,0,0,0,0,0,0,0
2021-07-01,BREAD,VS-RLS,0,8,8,1,0,0,7,0,0,0,0,0,0,0
2021-07-01,BREAD,Blue Stru,3,1,4,1,0,1,2,0,0,0,0,0,0,0
2021-07-01,BREAD,Choc Carm,5,0,5,1,0,4,0,0,0,0,0,0,0,0
2021-07-01,BREAD,RWB,3,1,4,2,0,2,0,0,0,0,0,0,0,0
2021-07-01,ROLLS,C-Rolls,0,36,36,32,0,4,0,0,0,0,0,0,0,0
2021-07-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,Blueberry,0,23,23,17,6,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,Rasp Cream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,RWB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,Butt Almond,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,Turtle,0,19,19,9,10,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,Cin Chip,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,FRUIT BAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,SCONES,mixed berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
