Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-02-01,BREAD,H,0,0,0,0,0,0,0
2015-02-01,BREAD,FR,0,0,0,0,0,0,0
2015-02-01,BREAD,GW,0,0,0,0,0,0,0
2015-02-01,BREAD,DK,0,0,0,0,0,0,0
2015-02-01,BREAD,H5,0,0,0,0,0,0,0
2015-02-01,BREAD,NG,0,0,0,0,0,0,0
2015-02-01,BREAD,CSWRL,0,0,0,0,0,0,0
2015-02-01,BREAD,BFB,0,0,0,0,0,0,0
2015-02-01,BREAD,CnE,0,0,0,0,0,0,0
2015-02-01,BREAD,CnR,0,0,0,0,0,0,0
2015-02-01,BREAD,CnW,0,0,0,0,0,0,0
2015-02-01,BREAD,Cin Stix,0,0,0,0,0,0,0
2015-02-01,BREAD,CG,0,0,0,0,0,0,0
2015-02-01,BREAD,JCG,0,0,0,0,0,0,0
2015-02-01,BREAD,VS,0,0,0,0,0,0,0
2015-02-01,BREAD,CB,0,0,0,0,0,0,0
2015-02-01,BREAD,CCB,0,0,0,0,0,0,0
2015-02-01,BREAD,SOUR,0,0,0,0,0,0,0
2015-02-01,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-02-01,BREAD,IHF,0,0,0,0,0,0,0
2015-02-01,BREAD,CAR,0,0,0,0,0,0,0
2015-02-01,BREAD,GF,0,0,0,0,0,0,0
2015-02-01,BREAD,GF-CIN,0,0,0,0,0,0,0
2015-02-01,BREAD,GF-DK,0,0,0,0,0,0,0
2015-02-01,BREAD,H-RLS,0,0,0,0,0,0,0
2015-02-01,BREAD,FR-RLS,0,0,0,0,0,0,0
2015-02-01,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-02-01,BREAD,BLUE STR,0,0,0,0,0,0,0
2015-02-01,BREAD,Choc Car,0,0,0,0,0,0,0
2015-02-01,BREAD,Red Velv,0,0,0,0,0,0,0
2015-02-01,ROLLS,Cinnamon,0,0,0,0,0,0,0
2015-02-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-02-01,SCONES,Cherry,0,0,0,0,0,0,0
2015-02-01,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-02-01,SCONES,Blueberry,0,0,0,0,0,0,0
2015-02-01,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-02-01,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-02-01,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2015-02-01,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2015-02-01,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-02-01,MUFFINS,Blue Stru,0,0,0,0,0,0,0
2015-02-01,MUFFINS,Choc Car,0,0,0,0,0,0,0
2015-02-01,MUFFINS,Red Velvet,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Snicker,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Triple Choc,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Pb Choc,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Frosted,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Heart Brownie,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Heart Velvet,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Heart Choc Car,0,0,0,0,0,0,0
2015-02-01,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2015-02-02,BREAD,H,0,36,36,13,0,0,23
2015-02-02,BREAD,FR,0,20,20,9,0,0,11
2015-02-02,BREAD,GW,0,8,8,7,0,0,1
2015-02-02,BREAD,DK,0,28,28,14,2,0,12
2015-02-02,BREAD,H5,0,0,0,0,0,0,0
2015-02-02,BREAD,NG,0,0,0,0,0,0,0
2015-02-02,BREAD,CSWRL,0,24,24,17,0,0,7
2015-02-02,BREAD,BFB,0,0,0,0,0,0,0
2015-02-02,BREAD,CnE,0,9,9,5,0,0,4
2015-02-02,BREAD,CnR,0,4,4,1,0,0,3
2015-02-02,BREAD,CnW,0,6,6,5,0,0,1
2015-02-02,BREAD,Cin Stix,0,12,12,6,0,0,6
2015-02-02,BREAD,CG,0,14,14,7,0,0,7
2015-02-02,BREAD,JCG,0,8,8,6,0,0,2
2015-02-02,BREAD,VS,0,0,0,0,0,0,0
2015-02-02,BREAD,CB,0,0,0,0,0,0,0
2015-02-02,BREAD,CCB,0,0,0,0,0,0,0
2015-02-02,BREAD,SOUR,0,0,0,0,0,0,0
2015-02-02,BREAD,A.SOUR,0,0,0,0,0,0,0
2015-02-02,BREAD,IHF,0,21,21,18,0,0,3
2015-02-02,BREAD,CAR,0,0,0,0,0,0,0
2015-02-02,BREAD,GF,0,0,0,0,0,0,0
2015-02-02,BREAD,GF-CIN,0,0,0,0,0,0,0
2015-02-02,BREAD,GF-DK,0,0,0,0,0,0,0
2015-02-02,BREAD,H-RLS,0,4,4,1,0,0,3
2015-02-02,BREAD,FR-RLS,0,3,3,3,0,0,0
2015-02-02,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-02-02,BREAD,BLUE STR,0,4,4,4,0,0,0
2015-02-02,BREAD,Choc Car,0,4,4,2,0,0,2
2015-02-02,BREAD,Red Velv,0,4,4,4,0,0,0
2015-02-02,ROLLS,Cinnamon,0,12,12,12,0,0,0
2015-02-02,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-02-02,SCONES,Cherry,0,10,10,10,0,0,0
2015-02-02,SCONES,Choc Chip,0,9,9,9,0,0,0
2015-02-02,SCONES,Blueberry,0,0,0,0,0,0,0
2015-02-02,SCONES,Butt Almd,0,0,0,0,0,0,0
2015-02-02,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-02-02,FRUIT BARS,Blueberry,0,5,5,5,0,0,0
2015-02-02,FRUIT BARS,Cherry,0,5,5,5,0,0,0
2015-02-02,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2015-02-02,MUFFINS,Blue Stru,0,8,8,8,0,0,0
2015-02-02,MUFFINS,Choc Car,0,8,8,8,0,0,0
2015-02-02,MUFFINS,Red Velvet,0,12,12,11,0,1,0
2015-02-02,MUFFINS,Morning Gl,0,6,6,6,0,0,0
2015-02-02,COOKIES/BARS,Oatmeal CC,0,24,24,2,10,0,12
2015-02-02,COOKIES/BARS,Snicker,0,24,24,9,9,0,6
2015-02-02,COOKIES/BARS,Triple Choc,0,24,24,-5,9,0,20
2015-02-02,COOKIES/BARS,Pb Choc,0,18,18,8,0,0,10
2015-02-02,COOKIES/BARS,Frosted,0,18,18,18,0,0,0
2015-02-02,COOKIES/BARS,Heart Brownie,0,0,0,0,0,0,0
2015-02-02,COOKIES/BARS,Heart Velvet,0,4,4,1,0,0,3
2015-02-02,COOKIES/BARS,Heart Choc Car,0,4,4,0,0,0,4
2015-02-02,COOKIES/BARS,Morn Gl Bread,0,2,2,2,0,0,0
2015-02-02,COOKIES/BARS,Totals,0,0,181,97,0,1,0
2015-02-03,BREAD,H,23,16,39,14,0,0,25
2015-02-03,BREAD,FR,11,49,60,11,40,0,9
2015-02-03,BREAD,GW,1,7,8,7,0,0,1
2015-02-03,BREAD,DK,12,0,12,12,0,0,0
2015-02-03,BREAD,H5,0,24,24,10,1,0,13
2015-02-03,BREAD,NG,0,0,0,0,0,0,0
2015-02-03,BREAD,CSWRL,7,12,19,11,0,0,8
2015-02-03,BREAD,BFB,0,15,15,5,0,0,10
