Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2016-04-08,ROLLS,Cinnamon,0,36,36,36,0,0,0
2016-04-08,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-08,SCONES,Cherry,0,20,20,20,0,0,0
2016-04-08,SCONES,Blueberry,0,0,0,0,0,0,0
2016-04-08,SCONES,Butt Almd,0,24,24,24,0,0,0
2016-04-08,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-04-08,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-04-08,FRUIT BARS,Blueberry,0,4,4,4,0,0,0
2016-04-08,FRUIT BARS,Cherry,0,8,8,8,0,0,0
2016-04-08,FRUIT BARS,straw,0,8,8,8,0,0,0
2016-04-08,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-04-08,MUFFINS,lemon blue,0,10,10,10,0,0,0
2016-04-08,MUFFINS,straw short,0,8,8,8,0,0,0
2016-04-08,MUFFINS,Choc Carm,0,6,6,6,0,0,0
2016-04-08,COOKIES/BARS,Oatmeal CC,0,48,48,24,24,0,0
2016-04-08,COOKIES/BARS,Peanut Butt,0,12,12,12,0,0,0
2016-04-08,COOKIES/BARS,PB Choc,0,12,12,12,0,0,0
2016-04-08,COOKIES/BARS,Triple Choc,0,48,48,24,24,0,0
2016-04-08,COOKIES/BARS,SnickerDoodle,0,42,42,19,23,0,0
2016-04-08,COOKIES/BARS,frosted,6,18,24,12,0,0,12
2016-04-08,COOKIES/BARS,Kahuna*,0,20,20,0,20,0,0
2016-04-08,COOKIES/BARS,*Disposable pan!!!,0,0,0,0,0,0,0
2016-04-08,COOKIES/BARS,Totals,6,324,294,191,91,0,12
2016-04-09,BREAD,H,7,17,24,24,0,0,0
2016-04-09,BREAD,FR,18,0,18,17,0,1,0
2016-04-09,BREAD,GW,4,0,4,2,2,0,0
2016-04-09,BREAD,DK,11,0,11,11,0,0,0
2016-04-09,BREAD,H5,2,0,2,2,0,0,0
2016-04-09,BREAD,CSWRL,2,28,30,27,3,0,0
2016-04-09,BREAD,VA SWRL,7,4,11,10,0,1,0
2016-04-09,BREAD,bfb,0,14,14,11,0,3,0
2016-04-09,BREAD,Cne,9,0,9,9,0,0,0
2016-04-09,BREAD,CnR,3,0,3,3,0,0,0
2016-04-09,BREAD,CnW,0,0,0,0,0,0,0
2016-04-09,BREAD,cg,0,0,0,0,0,0,0
2016-04-09,BREAD,cg-jal,0,0,0,0,0,0,0
2016-04-09,BREAD,vs,13,0,13,13,0,0,0
2016-04-09,BREAD,cg-pesto,3,0,3,3,0,0,0
2016-04-09,BREAD,CH,0,0,0,0,0,0,0
2016-04-09,BREAD,car,0,0,0,0,0,0,0
2016-04-09,BREAD,ihf,0,0,0,0,0,0,0
2016-04-09,BREAD,gluten-X,0,0,0,-14,8,0,6
2016-04-09,BREAD,Glut-X Cin,0,0,0,-11,9,0,2
2016-04-09,BREAD,H-RLS,0,0,0,-3,0,3,0
2016-04-09,BREAD,FR-RLS,5,0,5,5,0,0,0
2016-04-09,BREAD,VS-RLS,3,0,3,3,0,0,0
2016-04-09,BREAD,lemon blue,0,10,10,4,3,3,0
2016-04-09,BREAD,straw short,0,9,9,5,3,1,0
2016-04-09,BREAD,Choc Carm,1,6,7,3,3,1,0
2016-04-09,ROLLS,Cinnamon,0,72,72,63,4,5,0
2016-04-09,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-09,SCONES,Cherry,0,0,0,0,0,0,0
2016-04-09,SCONES,Blueberry,0,44,44,32,12,0,0
2016-04-09,SCONES,Butt Almd,0,24,24,23,0,1,0
2016-04-09,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-04-09,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-04-09,FRUIT BARS,Blueberry,0,8,8,6,0,2,0
2016-04-09,FRUIT BARS,Cherry,0,12,12,5,0,7,0
2016-04-09,FRUIT BARS,straw,0,8,8,1,0,7,0
2016-04-09,FRUIT BARS,Apple Cin,0,12,12,7,0,5,0
2016-04-09,MUFFINS,lemon blue,0,10,10,8,0,2,0
2016-04-09,MUFFINS,straw short,0,10,10,8,0,2,0
2016-04-09,MUFFINS,Choc Carm,0,8,8,8,0,0,0
2016-04-09,COOKIES/BARS,Oatmeal CC,0,36,36,14,0,22,0
2016-04-09,COOKIES/BARS,Peanut Butt,0,18,18,4,0,14,0
2016-04-09,COOKIES/BARS,PB Choc,0,18,18,12,0,6,0
2016-04-09,COOKIES/BARS,Triple Choc,0,24,24,17,0,7,0
2016-04-09,COOKIES/BARS,SnickerDoodle,0,24,24,18,0,6,0
2016-04-09,COOKIES/BARS,frosted,0,12,12,5,0,7,0
2016-04-09,COOKIES/BARS,Totals,0,340,268,168,16,88,0
2016-04-10,BREAD,H,0,0,0,0,0,0,0
2016-04-10,BREAD,FR,0,0,0,0,0,0,0
2016-04-10,BREAD,GW,0,0,0,0,0,0,0
2016-04-10,BREAD,DK,0,0,0,0,0,0,0
2016-04-10,BREAD,H5,0,0,0,0,0,0,0
2016-04-10,BREAD,CSWRL,0,0,0,0,0,0,0
2016-04-10,BREAD,VA SWRL,0,0,0,0,0,0,0
2016-04-10,BREAD,bfb,0,0,0,0,0,0,0
2016-04-10,BREAD,Cne,0,0,0,0,0,0,0
2016-04-10,BREAD,CnR,0,0,0,0,0,0,0
2016-04-10,BREAD,CnW,0,0,0,0,0,0,0
2016-04-10,BREAD,cg,0,0,0,0,0,0,0
2016-04-10,BREAD,cg-jal,0,0,0,0,0,0,0
2016-04-10,BREAD,vs,0,0,0,0,0,0,0
2016-04-10,BREAD,cg-pesto,0,0,0,0,0,0,0
2016-04-10,BREAD,CH,0,0,0,0,0,0,0
2016-04-10,BREAD,car,0,0,0,0,0,0,0
2016-04-10,BREAD,ihf,0,0,0,0,0,0,0
2016-04-10,BREAD,gluten-X,6,0,6,6,0,0,0
2016-04-10,BREAD,Glut-X Cin,2,0,2,2,0,0,0
2016-04-10,BREAD,H-RLS,0,0,0,0,0,0,0
2016-04-10,BREAD,FR-RLS,0,0,0,0,0,0,0
2016-04-10,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-04-10,BREAD,lemon blue,0,0,0,0,0,0,0
2016-04-10,BREAD,straw short,0,0,0,0,0,0,0
2016-04-10,BREAD,Choc Carm,0,0,0,0,0,0,0
2016-04-10,ROLLS,Cinnamon,0,0,0,0,0,0,0
2016-04-10,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-10,SCONES,Cherry,0,0,0,0,0,0,0
2016-04-10,SCONES,Blueberry,0,0,0,0,0,0,0
2016-04-10,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-04-10,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-04-10,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-04-10,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-04-10,FRUIT BARS,Cherry,0,0,0,0,0,0,0
2016-04-10,FRUIT BARS,straw,0,0,0,0,0,0,0
2016-04-10,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-04-10,MUFFINS,lemon blue,0,0,0,0,0,0,0
2016-04-10,MUFFINS,straw short,0,0,0,0,0,0,0
2016-04-10,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,Oatmeal CC,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,Peanut Butt,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,PB Choc,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,Triple Choc,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,SnickerDoodle,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,frosted,0,0,0,0,0,0,0
2016-04-10,COOKIES/BARS,Totals,0,0,0,0,0,0,0
2016-04-11,BREAD,H,0,35,35,18,3,0,14
2016-04-11,BREAD,FR,0,20,20,12,5,0,3
2016-04-11,BREAD,GW,0,8,8,3,2,0,3
2016-04-11,BREAD,DK,0,29,29,17,2,0,10
2016-04-11,BREAD,H5,0,0,0,0,0,0,0
2016-04-11,BREAD,CSWRL,0,24,24,10,0,0,14
2016-04-11,BREAD,VA SWRL,0,8,8,3,0,0,5
2016-04-11,BREAD,bfb,0,0,0,0,0,0,0
2016-04-11,BREAD,Cne,0,14,14,8,0,0,6
2016-04-11,BREAD,CnR,0,4,4,4,0,0,0
2016-04-11,BREAD,CnW,0,4,4,4,0,0,0
2016-04-11,BREAD,cg,0,12,12,10,0,0,2
2016-04-11,BREAD,cg-jal,0,5,5,4,0,0,1
2016-04-11,BREAD,vs,0,0,0,0,0,0,0
2016-04-11,BREAD,cg-pesto,0,3,3,3,0,0,0
2016-04-11,BREAD,CH,0,0,0,0,0,0,0
2016-04-11,BREAD,car,0,0,0,0,0,0,0
2016-04-11,BREAD,ihf,0,0,0,0,0,0,0
2016-04-11,BREAD,gluten-X,0,0,0,0,0,0,0
2016-04-11,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-04-11,BREAD,H-RLS,0,4,4,0,0,0,4
2016-04-11,BREAD,FR-RLS,0,3,3,0,0,0,3
2016-04-11,BREAD,VS-RLS,0,0,0,0,0,0,0
2016-04-11,BREAD,lemon blue,0,5,5,1,0,0,4
2016-04-11,BREAD,straw short,0,5,5,2,0,0,3
2016-04-11,BREAD,Choc Carm,0,2,2,2,0,0,0
2016-04-11,ROLLS,Cinnamon,0,24,24,22,2,0,0
2016-04-11,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2016-04-11,SCONES,Cherry,0,22,22,17,0,5,0
2016-04-11,SCONES,Blueberry,0,0,0,0,0,0,0
2016-04-11,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-04-11,SCONES,Choc Chip,0,12,12,12,0,0,0
2016-04-11,SCONES,Cin Chip,0,0,0,0,0,0,0
2016-04-11,FRUIT BARS,Blueberry,0,4,4,4,0,0,0
2016-04-11,FRUIT BARS,Cherry,0,8,8,8,0,0,0
2016-04-11,FRUIT BARS,straw,0,4,4,4,0,0,0
2016-04-11,FRUIT BARS,Apple Cin,0,0,0,0,0,0,0
2016-04-11,MUFFINS,lemon blue,0,8,8,8,0,0,0
2016-04-11,MUFFINS,straw short,0,8,8,5,0,3,0
2016-04-11,MUFFINS,Choc Carm,0,6,6,6,0,0,0
2016-04-11,COOKIES/BARS,Oatmeal CC,0,36,36,21,15,0,0
2016-04-11,COOKIES/BARS,Peanut Butt,0,12,12,3,0,0,9
2016-04-11,COOKIES/BARS,PB Choc,0,12,12,8,0,0,4
2016-04-11,COOKIES/BARS,Triple Choc,0,30,30,6,10,0,14
2016-04-11,COOKIES/BARS,SnickerDoodle,0,30,30,5,10,0,15
2016-04-11,COOKIES/BARS,frosted,0,12,12,3,0,0,9
2016-04-11,COOKIES/BARS,Totals,0,228,204,110,37,8,51
2016-04-12,BREAD,H,14,24,38,34,0,0,4
2016-04-12,BREAD,FR,3,49,52,13,25,0,14
2016-04-12,BREAD,GW,3,16,19,9,0,0,10
2016-04-12,BREAD,DK,10,0,10,10,0,0,0
