Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-08-01,BREAD,H,25,0,25,23,0,2,0
2015-08-01,BREAD,FR,10,0,10,9,0,1,0
2015-08-01,BREAD,GW,2,8,10,9,0,1,0
2015-08-01,BREAD,DK,18,0,18,9,0,9,0
2015-08-01,BREAD,H5,2,0,2,-2,0,4,0
2015-08-01,BREAD,CSWRL,6,12,18,18,0,0,0
2015-08-01,BREAD,VA Swrl,2,12,14,12,0,2,0
2015-08-01,BREAD,CnE,16,0,16,1,0,15,0
2015-08-01,BREAD,CnR,0,0,0,-2,0,2,0
2015-08-01,BREAD,CnW,0,0,0,0,0,0,0
2015-08-01,BREAD,BfB,0,16,16,11,0,5,0
2015-08-01,BREAD,CH,0,0,0,0,0,0,0
2015-08-01,BREAD,POP,9,0,9,7,0,2,0
2015-08-01,BREAD,CG,0,0,0,0,0,0,0
2015-08-01,BREAD,JCG,0,0,0,0,0,0,0
2015-08-01,BREAD,VS,0,0,0,0,0,0,0
2015-08-01,BREAD,SOUR,2,0,2,2,0,0,0
2015-08-01,BREAD,A.SOUR,2,0,2,2,0,0,0
2015-08-01,BREAD,AP SOUR,0,0,0,0,0,0,0
2015-08-01,BREAD,IHF,0,0,0,0,0,0,0
2015-08-01,BREAD,car,0,0,0,0,0,0,0
2015-08-01,BREAD,GW-BUNS,1,0,1,-2,0,3,0
2015-08-01,BREAD,CG-BUNS,0,0,0,0,0,0,0
2015-08-01,BREAD,POP-Buns,0,0,0,0,0,0,0
2015-08-01,BREAD,VS-Buns,0,0,0,-1,0,1,0
2015-08-01,BREAD,H-RLS,5,0,5,0,0,5,0
2015-08-01,BREAD,FR-RLS,0,0,0,-1,0,1,0
2015-08-01,BREAD,VS-RLS,1,0,1,1,0,0,0
2015-08-01,BREAD,Blue Stru,0,6,6,3,0,3,0
2015-08-01,BREAD,Choc Car,1,5,6,-1,0,7,0
2015-08-01,BREAD,Peachy K,0,0,0,0,0,0,0
2015-08-01,BREAD,Pump Choc,0,5,5,4,0,1,0
