Date,Category,Product,START_OF_DAY_WHOLE,MADE_TODAY_WHOLE,AVAILABLE_TO_SELL_WHOLE,OUT_THE_DOOR_WHOLE,ORDERS_TODAY_WHOLE,REMOVED_AS_DAY_OLD_WHOLE,LEFT_WHOLE,START_OF_DAY_HALF,MADE_TODAY_HALF,AVAILABLE_TO_SELL_HALF,OUT_THE_DOOR_HALF,ORDERS_TODAY_HALF,REMOVED_AS_DAY_OLD_HALF,LEFT_HALF
2020-02-01,BREAD,H,14,0,14,14,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,FR,21,0,21,12,0,9,0,0,0,0,0,0,0,0
2020-02-01,BREAD,GW,7,5,12,5,0,7,0,0,0,0,0,0,0,0
2020-02-01,BREAD,DK,21,0,21,10,0,11,0,0,0,0,0,0,0,0
2020-02-01,BREAD,H5|Cran,5,0,5,3,0,2,0,2,0,2,1,0,0,0
2020-02-01,BREAD,CSRWL,6,12,18,18,0,0,0,2,0,2,2,0,0,0
2020-02-01,BREAD,CB,2,0,2,0,0,2,0,3,0,3,2,0,0,0
2020-02-01,BREAD,BfB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,CNE,5,0,5,5,0,0,0,1,0,1,1,0,0,0
2020-02-01,BREAD,CNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,CNW,3,0,3,2,0,1,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Cg,3,0,3,3,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,pesto cg,4,0,4,4,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,VS,4,0,4,4,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,SOURDOUGH,5,0,5,5,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,SOUR 3C,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Sour RG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,IHF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,H-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,FR-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,VS-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Blue Stru,0,3,3,2,0,1,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Choc Carm,2,0,2,2,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Red Velv,2,1,3,3,0,0,0,0,0,0,0,0,0,0
2020-02-01,BREAD,Morn Glory,2,0,2,1,0,1,0,0,0,0,0,0,0,0
2020-02-01,BREAD,RV Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,ROLLS,Cinnamon,0,48,48,43,0,5,0,0,0,0,0,0,0,0
2020-02-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Blueberry,0,18,18,14,0,4,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Rasp Cream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Butt Almond,0,15,15,15,0,0,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Turtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,SCONES,Cin Chip,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,FRUIT BARS,Mixed Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,FRUIT BARS,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,FRUIT BARS,Apple Cin,0,12,12,10,0,2,0,0,0,0,0,0,0,0
2020-02-01,FRUIT BARS,Peach Blue,0,8,8,8,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Blue Stru,0,6,6,3,0,3,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Choc Carm,0,6,6,6,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,red velvet,0,6,6,5,0,1,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Cookies,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,oatmeal choc,0,6,6,6,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,triple choc,0,6,6,3,0,3,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,snickerdoodle,0,6,6,4,0,2,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,PB-HEART,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,frosted sugar,3,0,3,3,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,TCC Lg Heart,2,0,2,2,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,brownie,4,2,6,4,0,2,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Choc OHHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Ch Ras OHHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Bread Pudding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,MUFFINS,Totals,9,139,148,126,0,22,0,0,0,0,0,0,0,0
2020-02-02,BREAD,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,BREAD,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,BREAD,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,BREAD,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,BREAD,H5|Cran,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,BREAD,CSRWL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
