Date,Category,Product,START_OF_DAY_WHOLE,MADE_TODAY_WHOLE,AVAILABLE_TO_SELL_WHOLE,OUT_THE_DOOR_WHOLE,ORDERS_TODAY_WHOLE,REMOVED_AS_DAY_OLD_WHOLE,LEFT_WHOLE,START_OF_DAY_HALF,MADE_TODAY_HALF,AVAILABLE_TO_SELL_HALF,OUT_THE_DOOR_HALF,ORDERS_TODAY_HALF,REMOVED_AS_DAY_OLD_HALF,LEFT_HALF
2018-12-01,BREAD,H,12,0,12,10,0,2,0,0,0,0,0,0,0,0
2018-12-01,BREAD,FR,22,0,22,15,0,7,0,0,0,0,0,0,0,0
2018-12-01,BREAD,GW,6,11,17,7,0,10,0,0,0,0,0,0,0,0
2018-12-01,BREAD,DK,8,0,8,8,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,H5,9,0,9,9,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,CSRWL,3,8,11,8,0,3,0,2,3,5,3,0,0,0
2018-12-01,BREAD,Pump SWRL,4,0,4,0,0,4,0,2,0,2,0,0,0,0
2018-12-01,BREAD,MP SWRL,7,8,15,6,0,9,0,0,2,2,0,0,0,0
2018-12-01,BREAD,CNE,6,0,6,1,0,5,0,3,0,3,0,0,0,0
2018-12-01,BREAD,CNR,2,0,2,2,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,CNW,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,CG,15,0,15,5,0,10,0,1,0,1,-1,0,0,0
2018-12-01,BREAD,vs,0,5,5,5,0,0,0,0,3,3,2,0,0,0
2018-12-01,BREAD,SO,5,0,5,3,0,2,0,2,0,2,0,0,0,0
2018-12-01,BREAD,CrO,0,15,15,8,0,7,0,0,3,3,3,0,0,0
2018-12-01,BREAD,SOURDOUGH,5,0,5,4,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,cc,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,cj,2,0,2,1,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,rg,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,borg,2,0,2,1,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,cb,0,10,10,10,0,0,0,0,5,5,3,0,0,0
2018-12-01,BREAD,AA,2,0,2,0,0,2,0,0,0,0,0,0,0,0
2018-12-01,BREAD,BUT-RLS,31,0,31,9,0,22,0,0,0,0,0,0,0,0
2018-12-01,BREAD,CRO-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,H-RLS,3,0,3,2,0,1,0,0,0,0,0,0,0,0
2018-12-01,BREAD,FR-RLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,VS-RLS,0,6,6,0,6,0,0,0,0,0,0,0,0,0
2018-12-01,BREAD,BLUE STRU,2,1,3,0,0,3,0,0,0,0,0,0,0,0
2018-12-01,BREAD,Pump CH,3,2,5,2,0,3,0,0,0,0,0,0,0,0
2018-12-01,BREAD,PUmp Cru,3,0,3,1,0,2,0,0,0,0,0,0,0,0
2018-12-01,BREAD,MEX CHOC,2,3,5,2,0,3,0,0,0,0,0,0,0,0
2018-12-01,ROLLS,Cinnamon,0,60,60,41,6,13,0,0,0,0,0,0,0,0
2018-12-01,ROLLS,Take-N-Bake,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,ROLLS,Mini C-Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Blueberry,0,20,20,14,0,6,0,0,3,3,2,0,0,0
2018-12-01,SCONES,Rasp Cream,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Butt Almond,0,26,26,19,6,1,0,0,3,3,0,0,0,0
2018-12-01,SCONES,Turtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Cin Chip,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Cran Orange,0,12,12,9,0,3,0,0,0,0,0,0,0,0
2018-12-01,SCONES,Pump Spice,0,7,7,4,0,3,0,0,2,2,0,0,0,0
2018-12-01,FRUIT BARS,Mixed Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,FRUIT BARS,Cherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,FRUIT BARS,Apple Cin,0,12,12,10,0,2,0,0,0,0,0,0,0,0
2018-12-01,FRUIT BARS,Cran-Apple,0,8,8,6,0,2,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,BLUE STRU,0,6,6,3,0,3,0,0,2,2,1,0,0,0
2018-12-01,MUFFINS,Pump Choc,0,8,8,6,0,2,0,0,2,2,0,0,0,0
2018-12-01,MUFFINS,Pump Crumb,0,6,6,6,0,0,0,0,2,2,0,0,0,0
2018-12-01,MUFFINS,Mex Choc,0,8,8,5,0,3,0,0,2,2,2,0,0,0
2018-12-01,MUFFINS,Cookies,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Oatmeal CC,0,12,12,12,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,cran Choc,0,12,12,0,0,12,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Triple Choc,0,12,12,7,0,5,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,SNICKEDOODLE,0,12,12,12,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,frosted,9,0,9,7,0,2,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Kahuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Brownies,3,10,13,3,0,10,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Pump Bars,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Pump OHHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Bread Pudding,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,MUFFINS,Totals,12,231,243,164,12,67,0,0,16,16,5,0,0,0
2018-12-02,BREAD,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,BREAD,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,BREAD,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,BREAD,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,BREAD,H5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
